dni,ghi,period_end,time,period
824,986,2024-02-07 17:00:00+00:00,17:00:00,PT60M
562,921,2024-02-07 18:00:00+00:00,18:00:00,PT60M
138,590,2024-02-07 19:00:00+00:00,19:00:00,PT60M
0,191,2024-02-07 20:00:00+00:00,20:00:00,PT60M
0,103,2024-02-07 21:00:00+00:00,21:00:00,PT60M
0,75,2024-02-07 22:00:00+00:00,22:00:00,PT60M
0,53,2024-02-07 23:00:00+00:00,23:00:00,PT60M
0,3,2024-02-08 00:00:00+00:00,00:00:00,PT60M
0,0,2024-02-08 01:00:00+00:00,01:00:00,PT60M
0,0,2024-02-08 02:00:00+00:00,02:00:00,PT60M
0,0,2024-02-08 03:00:00+00:00,03:00:00,PT60M
0,0,2024-02-08 04:00:00+00:00,04:00:00,PT60M
0,0,2024-02-08 05:00:00+00:00,05:00:00,PT60M
0,0,2024-02-08 06:00:00+00:00,06:00:00,PT60M
0,0,2024-02-08 07:00:00+00:00,07:00:00,PT60M
0,0,2024-02-08 08:00:00+00:00,08:00:00,PT60M
0,0,2024-02-08 09:00:00+00:00,09:00:00,PT60M
0,0,2024-02-08 10:00:00+00:00,10:00:00,PT60M
0,0,2024-02-08 11:00:00+00:00,11:00:00,PT60M
28,19,2024-02-08 12:00:00+00:00,12:00:00,PT60M
728,240,2024-02-08 13:00:00+00:00,13:00:00,PT60M
904,508,2024-02-08 14:00:00+00:00,14:00:00,PT60M
912,731,2024-02-08 15:00:00+00:00,15:00:00,PT60M
1014,935,2024-02-08 16:00:00+00:00,16:00:00,PT60M
1014,1048,2024-02-08 17:00:00+00:00,17:00:00,PT60M
776,999,2024-02-08 18:00:00+00:00,18:00:00,PT60M
685,929,2024-02-08 19:00:00+00:00,19:00:00,PT60M
562,784,2024-02-08 20:00:00+00:00,20:00:00,PT60M
463,603,2024-02-08 21:00:00+00:00,21:00:00,PT60M
448,409,2024-02-08 22:00:00+00:00,22:00:00,PT60M
69,140,2024-02-08 23:00:00+00:00,23:00:00,PT60M
0,5,2024-02-09 00:00:00+00:00,00:00:00,PT60M
0,0,2024-02-09 01:00:00+00:00,01:00:00,PT60M
0,0,2024-02-09 02:00:00+00:00,02:00:00,PT60M
0,0,2024-02-09 03:00:00+00:00,03:00:00,PT60M
0,0,2024-02-09 04:00:00+00:00,04:00:00,PT60M
0,0,2024-02-09 05:00:00+00:00,05:00:00,PT60M
0,0,2024-02-09 06:00:00+00:00,06:00:00,PT60M
0,0,2024-02-09 07:00:00+00:00,07:00:00,PT60M
0,0,2024-02-09 08:00:00+00:00,08:00:00,PT60M
0,0,2024-02-09 09:00:00+00:00,09:00:00,PT60M
0,0,2024-02-09 10:00:00+00:00,10:00:00,PT60M
0,0,2024-02-09 11:00:00+00:00,11:00:00,PT60M
0,14,2024-02-09 12:00:00+00:00,12:00:00,PT60M
197,181,2024-02-09 13:00:00+00:00,13:00:00,PT60M
587,451,2024-02-09 14:00:00+00:00,14:00:00,PT60M
608,652,2024-02-09 15:00:00+00:00,15:00:00,PT60M
612,804,2024-02-09 16:00:00+00:00,16:00:00,PT60M
531,871,2024-02-09 17:00:00+00:00,17:00:00,PT60M
506,892,2024-02-09 18:00:00+00:00,18:00:00,PT60M
266,725,2024-02-09 19:00:00+00:00,19:00:00,PT60M
23,369,2024-02-09 20:00:00+00:00,20:00:00,PT60M
5,221,2024-02-09 21:00:00+00:00,21:00:00,PT60M
433,404,2024-02-09 22:00:00+00:00,22:00:00,PT60M
206,166,2024-02-09 23:00:00+00:00,23:00:00,PT60M
0,11,2024-02-10 00:00:00+00:00,00:00:00,PT60M
0,0,2024-02-10 01:00:00+00:00,01:00:00,PT60M
0,0,2024-02-10 02:00:00+00:00,02:00:00,PT60M
0,0,2024-02-10 03:00:00+00:00,03:00:00,PT60M
0,0,2024-02-10 04:00:00+00:00,04:00:00,PT60M
0,0,2024-02-10 05:00:00+00:00,05:00:00,PT60M
0,0,2024-02-10 06:00:00+00:00,06:00:00,PT60M
0,0,2024-02-10 07:00:00+00:00,07:00:00,PT60M
0,0,2024-02-10 08:00:00+00:00,08:00:00,PT60M
0,0,2024-02-10 09:00:00+00:00,09:00:00,PT60M
0,0,2024-02-10 10:00:00+00:00,10:00:00,PT60M
0,0,2024-02-10 11:00:00+00:00,11:00:00,PT60M
0,14,2024-02-10 12:00:00+00:00,12:00:00,PT60M
528,222,2024-02-10 13:00:00+00:00,13:00:00,PT60M
824,497,2024-02-10 14:00:00+00:00,14:00:00,PT60M
342,568,2024-02-10 15:00:00+00:00,15:00:00,PT60M
595,801,2024-02-10 16:00:00+00:00,16:00:00,PT60M
695,919,2024-02-10 17:00:00+00:00,17:00:00,PT60M
340,794,2024-02-10 18:00:00+00:00,18:00:00,PT60M
126,594,2024-02-10 19:00:00+00:00,19:00:00,PT60M
0,338,2024-02-10 20:00:00+00:00,20:00:00,PT60M
61,393,2024-02-10 21:00:00+00:00,21:00:00,PT60M
0,186,2024-02-10 22:00:00+00:00,22:00:00,PT60M
89,142,2024-02-10 23:00:00+00:00,23:00:00,PT60M
0,6,2024-02-11 00:00:00+00:00,00:00:00,PT60M
0,0,2024-02-11 01:00:00+00:00,01:00:00,PT60M
0,0,2024-02-11 02:00:00+00:00,02:00:00,PT60M
0,0,2024-02-11 03:00:00+00:00,03:00:00,PT60M
0,0,2024-02-11 04:00:00+00:00,04:00:00,PT60M
0,0,2024-02-11 05:00:00+00:00,05:00:00,PT60M
0,0,2024-02-11 06:00:00+00:00,06:00:00,PT60M
0,0,2024-02-11 07:00:00+00:00,07:00:00,PT60M
0,0,2024-02-11 08:00:00+00:00,08:00:00,PT60M
0,0,2024-02-11 09:00:00+00:00,09:00:00,PT60M
0,0,2024-02-11 10:00:00+00:00,10:00:00,PT60M
0,0,2024-02-11 11:00:00+00:00,11:00:00,PT60M
0,16,2024-02-11 12:00:00+00:00,12:00:00,PT60M
201,181,2024-02-11 13:00:00+00:00,13:00:00,PT60M
870,508,2024-02-11 14:00:00+00:00,14:00:00,PT60M
939,746,2024-02-11 15:00:00+00:00,15:00:00,PT60M
387,717,2024-02-11 16:00:00+00:00,16:00:00,PT60M
181,712,2024-02-11 17:00:00+00:00,17:00:00,PT60M
547,911,2024-02-11 18:00:00+00:00,18:00:00,PT60M
362,797,2024-02-11 19:00:00+00:00,19:00:00,PT60M
34,514,2024-02-11 20:00:00+00:00,20:00:00,PT60M
419,585,2024-02-11 21:00:00+00:00,21:00:00,PT60M
294,373,2024-02-11 22:00:00+00:00,22:00:00,PT60M
0,101,2024-02-11 23:00:00+00:00,23:00:00,PT60M
0,5,2024-02-12 00:00:00+00:00,00:00:00,PT60M
0,0,2024-02-12 01:00:00+00:00,01:00:00,PT60M
0,0,2024-02-12 02:00:00+00:00,02:00:00,PT60M
0,0,2024-02-12 03:00:00+00:00,03:00:00,PT60M
0,0,2024-02-12 04:00:00+00:00,04:00:00,PT60M
0,0,2024-02-12 05:00:00+00:00,05:00:00,PT60M
0,0,2024-02-12 06:00:00+00:00,06:00:00,PT60M
0,0,2024-02-12 07:00:00+00:00,07:00:00,PT60M
0,0,2024-02-12 08:00:00+00:00,08:00:00,PT60M
0,0,2024-02-12 09:00:00+00:00,09:00:00,PT60M
0,0,2024-02-12 10:00:00+00:00,10:00:00,PT60M
0,0,2024-02-12 11:00:00+00:00,11:00:00,PT60M
0,8,2024-02-12 12:00:00+00:00,12:00:00,PT60M
0,120,2024-02-12 13:00:00+00:00,13:00:00,PT60M
317,394,2024-02-12 14:00:00+00:00,14:00:00,PT60M
167,514,2024-02-12 15:00:00+00:00,15:00:00,PT60M
387,735,2024-02-12 16:00:00+00:00,16:00:00,PT60M
183,714,2024-02-12 17:00:00+00:00,17:00:00,PT60M
117,679,2024-02-12 18:00:00+00:00,18:00:00,PT60M
0,309,2024-02-12 19:00:00+00:00,19:00:00,PT60M
0,396,2024-02-12 20:00:00+00:00,20:00:00,PT60M
0,330,2024-02-12 21:00:00+00:00,21:00:00,PT60M
140,331,2024-02-12 22:00:00+00:00,22:00:00,PT60M
40,140,2024-02-12 23:00:00+00:00,23:00:00,PT60M
0,6,2024-02-13 00:00:00+00:00,00:00:00,PT60M
0,0,2024-02-13 01:00:00+00:00,01:00:00,PT60M
0,0,2024-02-13 02:00:00+00:00,02:00:00,PT60M
0,0,2024-02-13 03:00:00+00:00,03:00:00,PT60M
0,0,2024-02-13 04:00:00+00:00,04:00:00,PT60M
0,0,2024-02-13 05:00:00+00:00,05:00:00,PT60M
0,0,2024-02-13 06:00:00+00:00,06:00:00,PT60M
0,0,2024-02-13 07:00:00+00:00,07:00:00,PT60M
0,0,2024-02-13 08:00:00+00:00,08:00:00,PT60M
0,0,2024-02-13 09:00:00+00:00,09:00:00,PT60M
0,0,2024-02-13 10:00:00+00:00,10:00:00,PT60M
0,0,2024-02-13 11:00:00+00:00,11:00:00,PT60M
0,11,2024-02-13 12:00:00+00:00,12:00:00,PT60M
0,104,2024-02-13 13:00:00+00:00,13:00:00,PT60M
19,265,2024-02-13 14:00:00+00:00,14:00:00,PT60M
252,546,2024-02-13 15:00:00+00:00,15:00:00,PT60M
199,602,2024-02-13 16:00:00+00:00,16:00:00,PT60M
0,331,2024-02-13 17:00:00+00:00,17:00:00,PT60M
0,264,2024-02-13 18:00:00+00:00,18:00:00,PT60M
0,271,2024-02-13 19:00:00+00:00,19:00:00,PT60M
0,339,2024-02-13 20:00:00+00:00,20:00:00,PT60M
61,427,2024-02-13 21:00:00+00:00,21:00:00,PT60M
32,220,2024-02-13 22:00:00+00:00,22:00:00,PT60M
0,73,2024-02-13 23:00:00+00:00,23:00:00,PT60M
0,10,2024-02-14 00:00:00+00:00,00:00:00,PT60M
0,0,2024-02-14 01:00:00+00:00,01:00:00,PT60M
0,0,2024-02-14 02:00:00+00:00,02:00:00,PT60M
0,0,2024-02-14 03:00:00+00:00,03:00:00,PT60M
0,0,2024-02-14 04:00:00+00:00,04:00:00,PT60M
0,0,2024-02-14 05:00:00+00:00,05:00:00,PT60M
0,0,2024-02-14 06:00:00+00:00,06:00:00,PT60M
0,0,2024-02-14 07:00:00+00:00,07:00:00,PT60M
0,0,2024-02-14 08:00:00+00:00,08:00:00,PT60M
0,0,2024-02-14 09:00:00+00:00,09:00:00,PT60M
0,0,2024-02-14 10:00:00+00:00,10:00:00,PT60M
0,0,2024-02-14 11:00:00+00:00,11:00:00,PT60M
0,13,2024-02-14 12:00:00+00:00,12:00:00,PT60M
481,216,2024-02-14 13:00:00+00:00,13:00:00,PT60M
821,498,2024-02-14 14:00:00+00:00,14:00:00,PT60M
836,717,2024-02-14 15:00:00+00:00,15:00:00,PT60M
856,893,2024-02-14 16:00:00+00:00,16:00:00,PT60M
806,979,2024-02-14 17:00:00+00:00,17:00:00,PT60M
590,930,2024-02-14 18:00:00+00:00,18:00:00,PT60M
285,752,2024-02-14 19:00:00+00:00,19:00:00,PT60M
140,606,2024-02-14 20:00:00+00:00,20:00:00,PT60M
48,406,2024-02-14 21:00:00+00:00,21:00:00,PT60M
29,260,2024-02-14 22:00:00+00:00,22:00:00,PT60M
400,190,2024-02-14 23:00:00+00:00,23:00:00,PT60M
0,12,2024-02-15 00:00:00+00:00,00:00:00,PT60M
0,0,2024-02-15 01:00:00+00:00,01:00:00,PT60M
0,0,2024-02-15 02:00:00+00:00,02:00:00,PT60M
0,0,2024-02-15 03:00:00+00:00,03:00:00,PT60M
0,0,2024-02-15 04:00:00+00:00,04:00:00,PT60M
0,0,2024-02-15 05:00:00+00:00,05:00:00,PT60M
0,0,2024-02-15 06:00:00+00:00,06:00:00,PT60M
0,0,2024-02-15 07:00:00+00:00,07:00:00,PT60M
0,0,2024-02-15 08:00:00+00:00,08:00:00,PT60M
0,0,2024-02-15 09:00:00+00:00,09:00:00,PT60M
0,0,2024-02-15 10:00:00+00:00,10:00:00,PT60M
0,0,2024-02-15 11:00:00+00:00,11:00:00,PT60M
9,17,2024-02-15 12:00:00+00:00,12:00:00,PT60M
554,224,2024-02-15 13:00:00+00:00,13:00:00,PT60M
869,504,2024-02-15 14:00:00+00:00,14:00:00,PT60M
776,698,2024-02-15 15:00:00+00:00,15:00:00,PT60M
662,826,2024-02-15 16:00:00+00:00,16:00:00,PT60M
494,852,2024-02-15 17:00:00+00:00,17:00:00,PT60M
487,885,2024-02-15 18:00:00+00:00,18:00:00,PT60M
243,735,2024-02-15 19:00:00+00:00,19:00:00,PT60M
284,667,2024-02-15 20:00:00+00:00,20:00:00,PT60M
382,571,2024-02-15 21:00:00+00:00,21:00:00,PT60M
30,269,2024-02-15 22:00:00+00:00,22:00:00,PT60M
63,141,2024-02-15 23:00:00+00:00,23:00:00,PT60M
0,6,2024-02-16 00:00:00+00:00,00:00:00,PT60M
0,0,2024-02-16 01:00:00+00:00,01:00:00,PT60M
0,0,2024-02-16 02:00:00+00:00,02:00:00,PT60M
0,0,2024-02-16 03:00:00+00:00,03:00:00,PT60M
0,0,2024-02-16 04:00:00+00:00,04:00:00,PT60M
0,0,2024-02-16 05:00:00+00:00,05:00:00,PT60M
0,0,2024-02-16 06:00:00+00:00,06:00:00,PT60M
0,0,2024-02-16 07:00:00+00:00,07:00:00,PT60M
0,0,2024-02-16 08:00:00+00:00,08:00:00,PT60M
0,0,2024-02-16 09:00:00+00:00,09:00:00,PT60M
0,0,2024-02-16 10:00:00+00:00,10:00:00,PT60M
0,0,2024-02-16 11:00:00+00:00,11:00:00,PT60M
0,15,2024-02-16 12:00:00+00:00,12:00:00,PT60M
461,216,2024-02-16 13:00:00+00:00,13:00:00,PT60M
742,483,2024-02-16 14:00:00+00:00,14:00:00,PT60M
751,699,2024-02-16 15:00:00+00:00,15:00:00,PT60M
576,801,2024-02-16 16:00:00+00:00,16:00:00,PT60M
343,798,2024-02-16 17:00:00+00:00,17:00:00,PT60M
75,579,2024-02-16 18:00:00+00:00,18:00:00,PT60M
169,650,2024-02-16 19:00:00+00:00,19:00:00,PT60M
239,642,2024-02-16 20:00:00+00:00,20:00:00,PT60M
598,647,2024-02-16 21:00:00+00:00,21:00:00,PT60M
62,293,2024-02-16 22:00:00+00:00,22:00:00,PT60M
107,152,2024-02-16 23:00:00+00:00,23:00:00,PT60M
0,7,2024-02-17 00:00:00+00:00,00:00:00,PT60M
0,0,2024-02-17 01:00:00+00:00,01:00:00,PT60M
0,0,2024-02-17 02:00:00+00:00,02:00:00,PT60M
0,0,2024-02-17 03:00:00+00:00,03:00:00,PT60M
0,0,2024-02-17 04:00:00+00:00,04:00:00,PT60M
0,0,2024-02-17 05:00:00+00:00,05:00:00,PT60M
0,0,2024-02-17 06:00:00+00:00,06:00:00,PT60M
0,0,2024-02-17 07:00:00+00:00,07:00:00,PT60M
0,0,2024-02-17 08:00:00+00:00,08:00:00,PT60M
0,0,2024-02-17 09:00:00+00:00,09:00:00,PT60M
0,0,2024-02-17 10:00:00+00:00,10:00:00,PT60M
0,0,2024-02-17 11:00:00+00:00,11:00:00,PT60M
0,12,2024-02-17 12:00:00+00:00,12:00:00,PT60M
123,163,2024-02-17 13:00:00+00:00,13:00:00,PT60M
827,499,2024-02-17 14:00:00+00:00,14:00:00,PT60M
783,697,2024-02-17 15:00:00+00:00,15:00:00,PT60M
209,510,2024-02-17 16:00:00+00:00,16:00:00,PT60M
89,577,2024-02-17 17:00:00+00:00,17:00:00,PT60M
284,789,2024-02-17 18:00:00+00:00,18:00:00,PT60M
295,627,2024-02-17 19:00:00+00:00,19:00:00,PT60M
0,279,2024-02-17 20:00:00+00:00,20:00:00,PT60M
0,285,2024-02-17 21:00:00+00:00,21:00:00,PT60M
0,216,2024-02-17 22:00:00+00:00,22:00:00,PT60M
162,155,2024-02-17 23:00:00+00:00,23:00:00,PT60M
0,7,2024-02-18 00:00:00+00:00,00:00:00,PT60M
0,0,2024-02-18 01:00:00+00:00,01:00:00,PT60M
0,0,2024-02-18 02:00:00+00:00,02:00:00,PT60M
0,0,2024-02-18 03:00:00+00:00,03:00:00,PT60M
0,0,2024-02-18 04:00:00+00:00,04:00:00,PT60M
0,0,2024-02-18 05:00:00+00:00,05:00:00,PT60M
0,0,2024-02-18 06:00:00+00:00,06:00:00,PT60M
0,0,2024-02-18 07:00:00+00:00,07:00:00,PT60M
0,0,2024-02-18 08:00:00+00:00,08:00:00,PT60M
0,0,2024-02-18 09:00:00+00:00,09:00:00,PT60M
0,0,2024-02-18 10:00:00+00:00,10:00:00,PT60M
0,0,2024-02-18 11:00:00+00:00,11:00:00,PT60M
12,18,2024-02-18 12:00:00+00:00,12:00:00,PT60M
583,229,2024-02-18 13:00:00+00:00,13:00:00,PT60M
596,460,2024-02-18 14:00:00+00:00,14:00:00,PT60M
586,656,2024-02-18 15:00:00+00:00,15:00:00,PT60M
500,779,2024-02-18 16:00:00+00:00,16:00:00,PT60M
463,854,2024-02-18 17:00:00+00:00,17:00:00,PT60M
62,580,2024-02-18 18:00:00+00:00,18:00:00,PT60M
0,220,2024-02-18 19:00:00+00:00,19:00:00,PT60M
69,515,2024-02-18 20:00:00+00:00,20:00:00,PT60M
570,641,2024-02-18 21:00:00+00:00,21:00:00,PT60M
161,340,2024-02-18 22:00:00+00:00,22:00:00,PT60M
4,107,2024-02-18 23:00:00+00:00,23:00:00,PT60M
0,9,2024-02-19 00:00:00+00:00,00:00:00,PT60M
0,0,2024-02-19 01:00:00+00:00,01:00:00,PT60M
0,0,2024-02-19 02:00:00+00:00,02:00:00,PT60M
0,0,2024-02-19 03:00:00+00:00,03:00:00,PT60M
0,0,2024-02-19 04:00:00+00:00,04:00:00,PT60M
0,0,2024-02-19 05:00:00+00:00,05:00:00,PT60M
0,0,2024-02-19 06:00:00+00:00,06:00:00,PT60M
0,0,2024-02-19 07:00:00+00:00,07:00:00,PT60M
0,0,2024-02-19 08:00:00+00:00,08:00:00,PT60M
0,0,2024-02-19 09:00:00+00:00,09:00:00,PT60M
0,0,2024-02-19 10:00:00+00:00,10:00:00,PT60M
0,0,2024-02-19 11:00:00+00:00,11:00:00,PT60M
0,12,2024-02-19 12:00:00+00:00,12:00:00,PT60M
79,157,2024-02-19 13:00:00+00:00,13:00:00,PT60M
434,423,2024-02-19 14:00:00+00:00,14:00:00,PT60M
621,667,2024-02-19 15:00:00+00:00,15:00:00,PT60M
160,604,2024-02-19 16:00:00+00:00,16:00:00,PT60M
231,717,2024-02-19 17:00:00+00:00,17:00:00,PT60M
64,594,2024-02-19 18:00:00+00:00,18:00:00,PT60M
0,460,2024-02-19 19:00:00+00:00,19:00:00,PT60M
27,431,2024-02-19 20:00:00+00:00,20:00:00,PT60M
0,350,2024-02-19 21:00:00+00:00,21:00:00,PT60M
0,73,2024-02-19 22:00:00+00:00,22:00:00,PT60M
0,58,2024-02-19 23:00:00+00:00,23:00:00,PT60M
0,6,2024-02-20 00:00:00+00:00,00:00:00,PT60M
0,0,2024-02-20 01:00:00+00:00,01:00:00,PT60M
0,0,2024-02-20 02:00:00+00:00,02:00:00,PT60M
0,0,2024-02-20 03:00:00+00:00,03:00:00,PT60M
0,0,2024-02-20 04:00:00+00:00,04:00:00,PT60M
0,0,2024-02-20 05:00:00+00:00,05:00:00,PT60M
0,0,2024-02-20 06:00:00+00:00,06:00:00,PT60M
0,0,2024-02-20 07:00:00+00:00,07:00:00,PT60M
0,0,2024-02-20 08:00:00+00:00,08:00:00,PT60M
0,0,2024-02-20 09:00:00+00:00,09:00:00,PT60M
0,0,2024-02-20 10:00:00+00:00,10:00:00,PT60M
0,0,2024-02-20 11:00:00+00:00,11:00:00,PT60M
0,15,2024-02-20 12:00:00+00:00,12:00:00,PT60M
46,151,2024-02-20 13:00:00+00:00,13:00:00,PT60M
162,345,2024-02-20 14:00:00+00:00,14:00:00,PT60M
26,410,2024-02-20 15:00:00+00:00,15:00:00,PT60M
11,417,2024-02-20 16:00:00+00:00,16:00:00,PT60M
0,454,2024-02-20 17:00:00+00:00,17:00:00,PT60M
0,196,2024-02-20 18:00:00+00:00,18:00:00,PT60M
0,56,2024-02-20 19:00:00+00:00,19:00:00,PT60M
0,103,2024-02-20 20:00:00+00:00,20:00:00,PT60M
0,177,2024-02-20 21:00:00+00:00,21:00:00,PT60M
0,167,2024-02-20 22:00:00+00:00,22:00:00,PT60M
0,91,2024-02-20 23:00:00+00:00,23:00:00,PT60M
0,5,2024-02-21 00:00:00+00:00,00:00:00,PT60M
0,0,2024-02-21 01:00:00+00:00,01:00:00,PT60M
0,0,2024-02-21 02:00:00+00:00,02:00:00,PT60M
0,0,2024-02-21 03:00:00+00:00,03:00:00,PT60M
0,0,2024-02-21 04:00:00+00:00,04:00:00,PT60M
0,0,2024-02-21 05:00:00+00:00,05:00:00,PT60M
0,0,2024-02-21 06:00:00+00:00,06:00:00,PT60M
0,0,2024-02-21 07:00:00+00:00,07:00:00,PT60M
0,0,2024-02-21 08:00:00+00:00,08:00:00,PT60M
0,0,2024-02-21 09:00:00+00:00,09:00:00,PT60M
0,0,2024-02-21 10:00:00+00:00,10:00:00,PT60M
0,0,2024-02-21 11:00:00+00:00,11:00:00,PT60M
0,16,2024-02-21 12:00:00+00:00,12:00:00,PT60M
31,148,2024-02-21 13:00:00+00:00,13:00:00,PT60M
121,318,2024-02-21 14:00:00+00:00,14:00:00,PT60M
3,300,2024-02-21 15:00:00+00:00,15:00:00,PT60M
97,543,2024-02-21 16:00:00+00:00,16:00:00,PT60M
2,531,2024-02-21 17:00:00+00:00,17:00:00,PT60M
28,470,2024-02-21 18:00:00+00:00,18:00:00,PT60M
75,639,2024-02-21 19:00:00+00:00,19:00:00,PT60M
40,507,2024-02-21 20:00:00+00:00,20:00:00,PT60M
0,388,2024-02-21 21:00:00+00:00,21:00:00,PT60M
163,328,2024-02-21 22:00:00+00:00,22:00:00,PT60M
460,202,2024-02-21 23:00:00+00:00,23:00:00,PT60M
3,10,2024-02-22 00:00:00+00:00,00:00:00,PT60M
0,0,2024-02-22 01:00:00+00:00,01:00:00,PT60M
0,0,2024-02-22 02:00:00+00:00,02:00:00,PT60M
0,0,2024-02-22 03:00:00+00:00,03:00:00,PT60M
0,0,2024-02-22 04:00:00+00:00,04:00:00,PT60M
0,0,2024-02-22 05:00:00+00:00,05:00:00,PT60M
0,0,2024-02-22 06:00:00+00:00,06:00:00,PT60M
0,0,2024-02-22 07:00:00+00:00,07:00:00,PT60M
0,0,2024-02-22 08:00:00+00:00,08:00:00,PT60M
0,0,2024-02-22 09:00:00+00:00,09:00:00,PT60M
0,0,2024-02-22 10:00:00+00:00,10:00:00,PT60M
0,0,2024-02-22 11:00:00+00:00,11:00:00,PT60M
0,14,2024-02-22 12:00:00+00:00,12:00:00,PT60M
0,105,2024-02-22 13:00:00+00:00,13:00:00,PT60M
73,326,2024-02-22 14:00:00+00:00,14:00:00,PT60M
0,385,2024-02-22 15:00:00+00:00,15:00:00,PT60M
211,639,2024-02-22 16:00:00+00:00,16:00:00,PT60M
580,907,2024-02-22 17:00:00+00:00,17:00:00,PT60M
527,919,2024-02-22 18:00:00+00:00,18:00:00,PT60M
526,885,2024-02-22 19:00:00+00:00,19:00:00,PT60M
579,806,2024-02-22 20:00:00+00:00,20:00:00,PT60M
351,575,2024-02-22 21:00:00+00:00,21:00:00,PT60M
456,406,2024-02-22 22:00:00+00:00,22:00:00,PT60M
332,183,2024-02-22 23:00:00+00:00,23:00:00,PT60M
0,9,2024-02-23 00:00:00+00:00,00:00:00,PT60M
0,0,2024-02-23 01:00:00+00:00,01:00:00,PT60M
0,0,2024-02-23 02:00:00+00:00,02:00:00,PT60M
0,0,2024-02-23 03:00:00+00:00,03:00:00,PT60M
0,0,2024-02-23 04:00:00+00:00,04:00:00,PT60M
0,0,2024-02-23 05:00:00+00:00,05:00:00,PT60M
0,0,2024-02-23 06:00:00+00:00,06:00:00,PT60M
0,0,2024-02-23 07:00:00+00:00,07:00:00,PT60M
0,0,2024-02-23 08:00:00+00:00,08:00:00,PT60M
0,0,2024-02-23 09:00:00+00:00,09:00:00,PT60M
0,0,2024-02-23 10:00:00+00:00,10:00:00,PT60M
0,0,2024-02-23 11:00:00+00:00,11:00:00,PT60M
0,12,2024-02-23 12:00:00+00:00,12:00:00,PT60M
0,123,2024-02-23 13:00:00+00:00,13:00:00,PT60M
5,289,2024-02-23 14:00:00+00:00,14:00:00,PT60M
186,531,2024-02-23 15:00:00+00:00,15:00:00,PT60M
78,550,2024-02-23 16:00:00+00:00,16:00:00,PT60M
28,577,2024-02-23 17:00:00+00:00,17:00:00,PT60M
310,823,2024-02-23 18:00:00+00:00,18:00:00,PT60M
636,932,2024-02-23 19:00:00+00:00,19:00:00,PT60M
593,814,2024-02-23 20:00:00+00:00,20:00:00,PT60M
300,547,2024-02-23 21:00:00+00:00,21:00:00,PT60M
370,353,2024-02-23 22:00:00+00:00,22:00:00,PT60M
355,194,2024-02-23 23:00:00+00:00,23:00:00,PT60M
17,15,2024-02-24 00:00:00+00:00,00:00:00,PT60M
0,0,2024-02-24 01:00:00+00:00,01:00:00,PT60M
0,0,2024-02-24 02:00:00+00:00,02:00:00,PT60M
0,0,2024-02-24 03:00:00+00:00,03:00:00,PT60M
0,0,2024-02-24 04:00:00+00:00,04:00:00,PT60M
0,0,2024-02-24 05:00:00+00:00,05:00:00,PT60M
0,0,2024-02-24 06:00:00+00:00,06:00:00,PT60M
0,0,2024-02-24 07:00:00+00:00,07:00:00,PT60M
0,0,2024-02-24 08:00:00+00:00,08:00:00,PT60M
0,0,2024-02-24 09:00:00+00:00,09:00:00,PT60M
0,0,2024-02-24 10:00:00+00:00,10:00:00,PT60M
0,0,2024-02-24 11:00:00+00:00,11:00:00,PT60M
0,13,2024-02-24 12:00:00+00:00,12:00:00,PT60M
63,159,2024-02-24 13:00:00+00:00,13:00:00,PT60M
10,295,2024-02-24 14:00:00+00:00,14:00:00,PT60M
397,604,2024-02-24 15:00:00+00:00,15:00:00,PT60M
265,688,2024-02-24 16:00:00+00:00,16:00:00,PT60M
87,658,2024-02-24 17:00:00+00:00,17:00:00,PT60M
395,859,2024-02-24 18:00:00+00:00,18:00:00,PT60M
524,881,2024-02-24 19:00:00+00:00,19:00:00,PT60M
376,725,2024-02-24 20:00:00+00:00,20:00:00,PT60M
38,432,2024-02-24 21:00:00+00:00,21:00:00,PT60M
0,165,2024-02-24 22:00:00+00:00,22:00:00,PT60M
0,28,2024-02-24 23:00:00+00:00,23:00:00,PT60M
0,5,2024-02-25 00:00:00+00:00,00:00:00,PT60M
0,0,2024-02-25 01:00:00+00:00,01:00:00,PT60M
0,0,2024-02-25 02:00:00+00:00,02:00:00,PT60M
0,0,2024-02-25 03:00:00+00:00,03:00:00,PT60M
0,0,2024-02-25 04:00:00+00:00,04:00:00,PT60M
0,0,2024-02-25 05:00:00+00:00,05:00:00,PT60M
0,0,2024-02-25 06:00:00+00:00,06:00:00,PT60M
0,0,2024-02-25 07:00:00+00:00,07:00:00,PT60M
0,0,2024-02-25 08:00:00+00:00,08:00:00,PT60M
0,0,2024-02-25 09:00:00+00:00,09:00:00,PT60M
0,0,2024-02-25 10:00:00+00:00,10:00:00,PT60M
0,0,2024-02-25 11:00:00+00:00,11:00:00,PT60M
4,15,2024-02-25 12:00:00+00:00,12:00:00,PT60M
9,148,2024-02-25 13:00:00+00:00,13:00:00,PT60M
13,276,2024-02-25 14:00:00+00:00,14:00:00,PT60M
462,636,2024-02-25 15:00:00+00:00,15:00:00,PT60M
498,799,2024-02-25 16:00:00+00:00,16:00:00,PT60M
331,817,2024-02-25 17:00:00+00:00,17:00:00,PT60M
23,440,2024-02-25 18:00:00+00:00,18:00:00,PT60M
0,168,2024-02-25 19:00:00+00:00,19:00:00,PT60M
0,275,2024-02-25 20:00:00+00:00,20:00:00,PT60M
